SalesOrderNumber,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
SO47343,379,20220228,20220311,20220306,21553,2181.5625
SO47344,354,20220228,20220311,20220306,12686,2071.4196
SO47345,356,20220228,20220311,20220306,12583,2071.4196
SO47346,360,20220228,20220311,20220306,12585,2049.0982
SO47347,321,20220228,20220311,20220306,26025,782.99
SO47348,331,20220228,20220311,20220306,26028,782.99
SO47460,321,20220228,20220312,20220307,19255,782.99
SO47461,356,20220228,20220312,20220307,26320,2071.4196
SO47462,375,20220301,20220313,20220308,15926,2181.5625
SO47463,373,20220301,20220313,20220308,14203,2181.5625
SO47464,370,20220301,20220313,20220308,16461,2443.35
SO47465,341,20220301,20220313,20220308,15303,782.99
SO47466,381,20220301,20220313,20220308,24887,1000.4375
SO47467,371,20220301,20220313,20220308,13446,2181.5625
SO47468,329,20220301,20220313,20220308,26152,782.99
SO47469,383,20220302,20220314,20220309,19301,1000.4375
SO47470,358,20220302,20220314,20220309,28685,2049.0982
SO47471,370,20220302,20220314,20220309,14539,2443.35
SO47472,379,20220302,20220314,20220309,13438,2181.5625
SO47473,369,20220302,20220314,20220309,21875,2443.35
SO47474,379,20220302,20220314,20220309,21893,2181.5625
SO47475,369,20220302,20220314,20220309,21945,2443.35
SO47476,352,20220302,20220314,20220309,12693,2071.4196
SO47477,352,20220303,20220315,20220310,28560,2071.4196
SO47478,325,20220303,20220315,20220310,20811,782.99
SO47479,331,20220303,20220315,20220310,20832,782.99
SO47480,371,20220303,20220315,20220310,21568,2181.5625
SO47481,373,20220303,20220315,20220310,21899,2181.5625
SO47482,370,20220303,20220315,20220310,21948,2443.35
SO47483,379,20220304,20220316,20220311,14424,2181.5625
SO47484,371,20220304,20220316,20220311,16452,2181.5625
SO47485,371,20220304,20220316,20220311,14524,2181.5625
SO47486,377,20220304,20220316,20220311,14538,2181.5625
SO47487,377,20220305,20220317,20220312,16427,2181.5625
SO47488,379,20220305,20220317,20220312,13426,2181.5625
SO47489,368,20220305,20220317,20220312,21888,2443.35
SO47490,371,20220305,20220317,20220312,21895,2181.5625
SO47491,369,20220306,20220318,20220313,15932,2443.35
SO47492,335,20220306,20220318,20220313,19181,782.99
SO47493,358,20220307,20220319,20220314,28569,2049.0982
SO47494,373,20220307,20220319,20220314,15927,2181.5625
SO47495,368,20220307,20220319,20220314,16196,2443.35
SO47496,371,20220307,20220319,20220314,16470,2181.5625
SO47497,370,20220307,20220319,20220314,14170,2443.35
SO47498,325,20220307,20220319,20220314,27071,782.99
SO47499,377,20220307,20220319,20220314,21572,2181.5625
SO47500,369,20220307,20220319,20220314,21951,2443.35
SO47501,360,20220307,20220319,20220314,12214,2049.0982
SO47502,383,20220308,20220320,20220315,19278,1000.4375
SO47503,383,20220308,20220320,20220315,19299,1000.4375
SO47504,360,20220308,20220320,20220315,11605,2049.0982
SO47505,352,20220308,20220320,20220315,26307,2071.4196
SO47506,354,20220308,20220320,20220315,26324,2071.4196
SO47507,333,20220308,20220320,20220315,15311,782.99
SO47508,370,20220308,20220320,20220315,21892,2443.35
SO47509,368,20220308,20220320,20220315,21957,2443.35
SO47510,352,20220308,20220320,20220315,12688,2071.4196
SO47511,375,20220309,20220321,20220316,14200,2181.5625
SO47512,373,20220309,20220321,20220316,16446,2181.5625
SO47513,368,20220309,20220321,20220316,15675,2443.35
SO47514,377,20220309,20220321,20220316,15684,2181.5625
SO47515,354,20220309,20220321,20220316,26308,2071.4196
SO47516,362,20220309,20220321,20220316,26309,2049.0982
SO47517,343,20220309,20220321,20220316,15308,782.99
SO47518,373,20220309,20220321,20220316,21946,2181.5625
SO47519,337,20220309,20220321,20220316,26153,782.99
SO47520,389,20220310,20220322,20220317,19263,1000.4375
SO47521,369,20220310,20220322,20220317,16445,2443.35
SO47522,387,20220310,20220322,20220317,14089,1000.4375
SO47523,371,20220310,20220322,20220317,13443,2181.5625
SO47524,370,20220310,20220322,20220317,21567,2443.35
SO47525,379,20220310,20220322,20220317,21889,2181.5625
SO47526,354,20220310,20220322,20220317,12215,2071.4196
SO47527,360,20220310,20220322,20220317,28559,2049.0982
SO47528,352,20220311,20220323,20220318,11598,2071.4196
SO47529,377,20220311,20220323,20220318,13429,2181.5625
SO47530,329,20220311,20220323,20220318,15312,782.99
SO47531,339,20220311,20220323,20220318,15325,782.99
SO47532,383,20220311,20220323,20220318,24888,1000.4375
SO47533,371,20220311,20220323,20220318,21886,2181.5625
SO47534,329,20220311,20220323,20220318,26148,782.99
SO47535,385,20220312,20220324,20220319,14083,1000.4375
SO47536,387,20220312,20220324,20220319,14088,1000.4375
SO47537,371,20220312,20220324,20220319,13436,2181.5625
SO47538,379,20220312,20220324,20220319,13449,2181.5625
SO47539,329,20220312,20220324,20220319,20824,782.99
SO47540,362,20220312,20220324,20220319,26326,2049.0982
SO47541,341,20220312,20220324,20220319,15314,782.99
SO47542,373,20220312,20220324,20220319,21571,2181.5625
SO47543,377,20220312,20220324,20220319,21956,2181.5625
SO47544,358,20220312,20220324,20220319,12694,2049.0982
SO47545,354,20220312,20220324,20220319,28553,2071.4196
SO47546,360,20220313,20220325,20220320,28683,2049.0982
SO47547,333,20220313,20220325,20220320,20166,782.99
SO47548,331,20220313,20220325,20220320,20834,782.99
SO47549,343,20220313,20220325,20220320,19256,782.99
SO47550,337,20220313,20220325,20220320,15290,782.99
SO47551,371,20220313,20220325,20220320,21878,2181.5625
SO47552,368,20220313,20220325,20220320,21950,2443.35
SO47553,354,20220313,20220325,20220320,12698,2071.4196
SO47554,362,20220313,20220325,20220320,12222,2049.0982
SO47555,368,20220313,20220325,20220320,15674,2443.35
SO47556,379,20220314,20220326,20220321,14701,2181.5625
SO47557,377,20220314,20220326,20220321,13431,2181.5625
SO47558,370,20220314,20220326,20220321,25981,2443.35
SO47559,362,20220314,20220326,20220321,12699,2049.0982
SO47560,325,20220315,20220327,20220322,27053,782.99
SO47561,321,20220315,20220327,20220322,15328,782.99
SO47562,377,20220315,20220327,20220322,21944,2181.5625
SO47563,368,20220315,20220327,20220322,21955,2443.35
SO47564,356,20220315,20220327,20220322,12210,2071.4196
SO47565,377,20220316,20220328,20220323,15697,2181.5625
SO47566,389,20220316,20220328,20220323,24613,1000.4375
SO47567,379,20220316,20220328,20220323,21570,2181.5625
SO47568,375,20220316,20220328,20220323,21885,2181.5625
SO47569,379,20220316,20220328,20220323,21959,2181.5625
SO47570,352,20220317,20220329,20220324,28562,2071.4196
SO47571,377,20220317,20220329,20220324,14185,2181.5625
SO47572,368,20220317,20220329,20220324,29149,2443.35
SO47573,369,20220317,20220329,20220324,13435,2443.35
SO47574,333,20220317,20220329,20220324,20171,782.99
SO47575,362,20220317,20220329,20220324,26315,2049.0982
SO47576,377,20220317,20220329,20220324,21877,2181.5625
SO47577,370,20220317,20220329,20220324,21891,2443.35
SO47578,352,20220317,20220329,20220324,12687,2071.4196
SO47579,371,20220318,20220330,20220325,16197,2181.5625
SO47580,389,20220318,20220330,20220325,14080,1000.4375
SO47581,375,20220318,20220330,20220325,29152,2181.5625
SO47582,373,20220318,20220330,20220325,13433,2181.5625
SO47583,379,20220318,20220330,20220325,13442,2181.5625
SO47584,341,20220318,20220330,20220325,19194,782.99
SO47585,329,20220318,20220330,20220325,15320,782.99
SO47586,327,20220318,20220330,20220325,15322,782.99
SO47587,371,20220318,20220330,20220325,21874,2181.5625
SO47588,379,20220319,20220331,20220326,16428,2181.5625
SO47589,383,20220319,20220331,20220326,14036,1000.4375
SO47590,356,20220319,20220331,20220326,26312,2071.4196
SO47591,360,20220319,20220331,20220326,26313,2049.0982
SO47592,385,20220319,20220331,20220326,24614,1000.4375
SO47593,325,20220319,20220331,20220326,26135,782.99
SO47594,343,20220319,20220331,20220326,26154,782.99
SO47595,369,20220320,20220401,20220327,14186,2443.35
SO47596,373,20220320,20220401,20220327,16199,2181.5625
SO47597,373,20220320,20220401,20220327,25971,2181.5625
SO47598,358,20220320,20220401,20220327,26306,2049.0982
SO47599,362,20220320,20220401,20220327,26327,2049.0982
SO47600,389,20220321,20220402,20220328,17188,1000.4375
SO47601,379,20220321,20220402,20220328,14192,2181.5625
SO47602,323,20220321,20220402,20220328,19174,782.99
SO47603,379,20220321,20220402,20220328,21562,2181.5625
SO47604,375,20220321,20220402,20220328,21876,2181.5625
SO47605,389,20220322,20220403,20220329,17187,1000.4375
SO47606,375,20220322,20220403,20220329,15928,2181.5625
SO47607,389,20220322,20220403,20220329,14081,1000.4375
SO47608,352,20220322,20220403,20220329,26322,2071.4196
SO47609,335,20220322,20220403,20220329,15309,782.99
SO47610,339,20220322,20220403,20220329,27075,782.99
SO47611,331,20220322,20220403,20220329,26140,782.99
SO47612,369,20220323,20220404,20220330,16465,2443.35
SO47613,387,20220323,20220404,20220330,14037,1000.4375
SO47614,331,20220323,20220404,20220330,15302,782.99
SO47615,343,20220323,20220404,20220330,15329,782.99
SO47616,371,20220323,20220404,20220330,21873,2181.5625
SO47617,377,20220323,20220404,20220330,21943,2181.5625
SO47618,379,20220323,20220404,20220330,21947,2181.5625
SO47619,356,20220323,20220404,20220330,12689,2071.4196
SO47620,352,20220323,20220404,20220330,12239,2071.4196
SO47621,385,20220324,20220405,20220331,14044,1000.4375
SO47622,339,20220324,20220405,20220331,20837,782.99
SO47623,369,20220324,20220405,20220331,21569,2443.35
SO47624,371,20220324,20220405,20220331,21949,2181.5625
SO47625,377,20220324,20220405,20220331,21958,2181.5625
SO47626,321,20220324,20220405,20220331,26150,782.99
SO47627,370,20220325,20220406,20220401,16444,2443.35
SO47628,369,20220325,20220406,20220401,16509,2443.35
SO47629,370,20220325,20220406,20220401,15685,2443.35
SO47630,354,20220325,20220406,20220401,26311,2071.4196
SO47631,352,20220325,20220406,20220401,26325,2071.4196
SO47632,343,20220325,20220406,20220401,27060,782.99
SO47633,371,20220325,20220406,20220401,21894,2181.5625
SO47634,356,20220325,20220406,20220401,11570,2071.4196
SO47635,354,20220325,20220406,20220401,12216,2071.4196
SO47636,331,20220325,20220406,20220401,26142,782.99
SO47637,371,20220326,20220407,20220402,13447,2181.5625
SO47638,362,20220326,20220407,20220402,26319,2049.0982
SO47639,329,20220326,20220407,20220402,15321,782.99
SO47640,354,20220327,20220408,20220403,26317,2071.4196
SO47641,321,20220327,20220408,20220403,27062,782.99
SO47642,383,20220328,20220409,20220404,17109,1000.4375
SO47643,389,20220328,20220409,20220404,19290,1000.4375
SO47644,375,20220328,20220409,20220404,15693,2181.5625
SO47645,375,20220328,20220409,20220404,14555,2181.5625
SO47646,352,20220328,20220409,20220404,20373,2071.4196
SO47647,368,20220328,20220409,20220404,21897,2443.35
SO47648,356,20220328,20220409,20220404,12263,2071.4196
SO47649,377,20220329,20220410,20220405,16447,2181.5625
SO47650,370,20220329,20220410,20220405,16512,2443.35
SO47651,377,20220329,20220410,20220405,25911,2181.5625
SO47652,333,20220329,20220410,20220405,20825,782.99
SO47653,325,20220329,20220410,20220405,20163,782.99
SO47654,387,20220329,20220410,20220405,24615,1000.4375
SO47655,385,20220329,20220410,20220405,24889,1000.4375
SO47656,368,20220329,20220410,20220405,21882,2443.35
SO47657,327,20220329,20220410,20220405,26138,782.99
SO47731,362,20220330,20220411,20220406,12283,2049.0982
SO47732,369,20220330,20220411,20220406,13452,2443.35
SO47733,375,20220330,20220411,20220406,13461,2181.5625
SO47734,333,20220330,20220411,20220406,15333,782.99
SO47735,343,20220330,20220411,20220406,27084,782.99
SO47736,358,20220330,20220411,20220406,12705,2049.0982
SO47737,356,20220330,20220411,20220406,13018,2071.4196
SO47738,327,20220330,20220411,20220406,26165,782.99
SO47739,329,20220331,20220412,20220407,20839,782.99
SO47740,325,20220331,20220412,20220407,15337,782.99
SO47741,337,20220331,20220412,20220407,15343,782.99
SO47742,375,20220331,20220412,20220407,22180,2181.5625
SO47743,362,20220331,20220412,20220407,12988,2049.0982
SO47744,360,20220331,20220412,20220407,12989,2049.0982
SO47745,360,20220331,20220412,20220407,12998,2049.0982
SO47746,358,20220331,20220412,20220407,13022,2049.0982
SO47747,371,20220401,20220413,20220408,16253,2181.5625
SO47748,352,20220401,20220413,20220408,26485,2071.4196
SO47749,371,20220401,20220413,20220408,22172,2181.5625
SO47750,369,20220401,20220413,20220408,21976,2443.35
SO47751,369,20220401,20220413,20220408,21983,2443.35
SO47752,377,20220401,20220413,20220408,21994,2181.5625
SO47753,360,20220401,20220413,20220408,13020,2049.0982
SO47754,389,20220402,20220414,20220409,14104,1000.4375
SO47755,387,20220402,20220414,20220409,17195,1000.4375
SO47756,354,20220402,20220414,20220409,12272,2071.4196
SO47757,379,20220402,20220414,20220409,16530,2181.5625
SO47758,371,20220402,20220414,20220409,16550,2181.5625
SO47759,375,20220402,20220414,20220409,14773,2181.5625
SO47760,371,20220402,20220414,20220409,13482,2181.5625
SO47761,325,20220403,20220415,20220410,20548,782.99
SO47762,352,20220403,20220415,20220410,26330,2071.4196
SO47763,379,20220403,20220415,20220410,22170,2181.5625
SO47764,356,20220404,20220416,20220411,28711,2071.4196
SO47765,360,20220404,20220416,20220411,26343,2049.0982
SO47766,358,20220404,20220416,20220411,26329,2049.0982
SO47767,381,20220404,20220416,20220411,24902,1000.4375
SO47768,371,20220404,20220416,20220411,21985,2181.5625
SO47769,360,20220404,20220416,20220411,12703,2049.0982
SO47770,343,20220404,20220416,20220411,26375,782.99
SO47771,377,20220405,20220417,20220412,22181,2181.5625
SO47772,369,20220405,20220417,20220412,22195,2443.35
SO47773,325,20220405,20220417,20220412,15345,782.99
SO47774,333,20220405,20220417,20220412,15346,782.99
SO47775,369,20220405,20220417,20220412,21980,2443.35
SO47776,352,20220405,20220417,20220412,13007,2071.4196
SO47777,339,20220405,20220417,20220412,26162,782.99
SO47778,354,20220406,20220418,20220413,12284,2071.4196
SO47779,375,20220406,20220418,20220413,16269,2181.5625
SO47780,381,20220406,20220418,20220413,14105,1000.4375
SO47781,379,20220406,20220418,20220413,25991,2181.5625
SO47782,377,20220406,20220418,20220413,22032,2181.5625
SO47783,371,20220406,20220418,20220413,22197,2181.5625
SO47784,356,20220406,20220418,20220413,13078,2071.4196
SO47785,356,20220407,20220419,20220414,28708,2071.4196
SO47786,370,20220407,20220419,20220414,14719,2443.35
SO47787,368,20220407,20220419,20220414,16585,2443.35
SO47788,379,20220408,20220420,20220415,16546,2181.5625
SO47789,375,20220408,20220420,20220415,13453,2181.5625
SO47790,371,20220408,20220420,20220415,22173,2181.5625
SO47791,358,20220408,20220420,20220415,13036,2049.0982
SO47792,369,20220409,20220421,20220416,16207,2443.35
SO47793,368,20220409,20220421,20220416,14716,2443.35
SO47794,354,20220409,20220421,20220416,20375,2071.4196
SO47795,379,20220409,20220421,20220416,22004,2181.5625
SO47796,371,20220409,20220421,20220416,21979,2181.5625
SO47797,371,20220409,20220421,20220416,21986,2181.5625
SO47798,354,20220409,20220421,20220416,13000,2071.4196
SO47799,360,20220410,20220422,20220417,12264,2049.0982
SO47800,373,20220410,20220422,20220417,14798,2181.5625
SO47801,329,20220410,20220422,20220417,20555,782.99
SO47802,341,20220410,20220422,20220417,20850,782.99
SO47803,379,20220410,20220422,20220417,22000,2181.5625
SO47804,370,20220410,20220422,20220417,22178,2443.35
SO47805,379,20220410,20220422,20220417,22198,2181.5625
SO47806,341,20220410,20220422,20220417,15348,782.99
SO47807,379,20220410,20220422,20220417,16575,2181.5625
SO47808,343,20220410,20220422,20220417,26161,782.99
SO47809,339,20220410,20220422,20220417,26187,782.99
SO47810,333,20220410,20220422,20220417,26204,782.99
SO47811,352,20220411,20220423,20220418,12271,2071.4196
SO47812,377,20220411,20220423,20220418,16252,2181.5625
SO47813,383,20220411,20220423,20220418,14098,1000.4375
SO47814,360,20220411,20220423,20220418,26338,2049.0982
SO47815,371,20220411,20220423,20220418,22033,2181.5625
SO47816,369,20220411,20220423,20220418,22174,2443.35
SO47817,371,20220411,20220423,20220418,22200,2181.5625
SO47818,325,20220411,20220423,20220418,15364,782.99
SO47819,375,20220411,20220423,20220418,21968,2181.5625
SO47820,352,20220411,20220423,20220418,13025,2071.4196
SO47821,352,20220411,20220423,20220418,13038,2071.4196
SO47822,354,20220411,20220423,20220418,13051,2071.4196
SO47823,337,20220411,20220423,20220418,26160,782.99
SO47824,368,20220412,20220424,20220419,16267,2443.35
SO47825,321,20220412,20220424,20220419,20560,782.99
SO47826,370,20220412,20220424,20220419,22168,2443.35
SO47827,370,20220412,20220424,20220419,22175,2443.35
SO47828,368,20220412,20220424,20220419,21984,2443.35
SO47829,352,20220412,20220424,20220419,12706,2071.4196
SO47830,383,20220413,20220425,20220420,19308,1000.4375
SO47831,362,20220413,20220425,20220420,12281,2049.0982
SO47832,369,20220413,20220425,20220420,13478,2443.35
SO47833,373,20220413,20220425,20220420,22031,2181.5625
SO47834,375,20220413,20220425,20220420,22196,2181.5625
SO47835,383,20220413,20220425,20220420,24904,1000.4375
SO47836,356,20220414,20220426,20220421,28707,2071.4196
SO47837,356,20220414,20220426,20220421,12277,2071.4196
